51,51,51,42,49,51,51,49,54,42,46,49,49,46,56,58,54,46,54,49,49,46,58,49,56,49,49,46,54,54,56,49,54,49,49,49,46,51,58,46,54,51,46,54,44,49,61,51,46,51,49,49,44,58,46,51,51,51,51,56,54,54,54,51,49,42,51,61,51,56,46,66,58,46,54,56,51,39,46,49,58,58,42,51,49,49,46,42,54,49,49,51,56,44,54,46,58,44,63,51,46,49,49,49,54,51,44,51,46,44,46,46,46,56,54,46,46,49,42,51,39,58,54,49,49,42,54,42,39,61,54,54,44,46,54,56,46,51,46,51,44,54,46,46,49,44,61,61,51,61,46,51,46,44,49,58,46,51,51,58,49,54,56,56,42,51,46,51,51,56,49,54,46,54,51,51,56,54,56,51,46,46,56,39,46,46,51,54,56,58,51,56,51,56,54,42,51,51,51,49
51,51,56,49,46,56,51,49,54,44,51,56,39,49,51,54,54,49,54,46,51,46,56,49,58,51,54,46,54,51,56,51,49,51,44,54,46,56,54,46,56,49,54,49,46,51,54,51,54,51,46,54,42,58,39,49,51,56,49,46,56,58,54,49,54,42,51,66,54,54,49,61,56,46,51,58,54,46,49,51,58,56,44,54,51,51,49,46,56,54,49,56,54,46,51,46,61,44,61,51,51,49,51,44,58,51,46,54,42,54,49,46,46,54,54,46,49,54,42,61,39,56,51,44,51,46,56,44,44,46,51,51,44,46,46,54,51,51,46,54,46,51,51,46,51,42,58,61,51,63,51,51,42,46,56,51,44,51,54,54,44,51,58,58,46,51,49,46,56,58,44,58,44,56,49,58,56,54,61,46,51,44,51,42,46,46,49,54,58,56,54,58,51,63,51,44,54,58,51,46
51,42,51,49,42,51,51,42,51,44,46,58,42,46,46,54,56,46,49,46,49,46,51,46,58,51,51,44,51,49,58,49,49,49,46,51,49,51,58,46,46,49,54,51,46,49,51,49,46,51,46,44,44,58,39,44,51,54,51,42,54,54,54,49,51,39,49,63,46,51,49,58,54,46,49,51,54,46,44,51,58,49,42,44,54,46,51,42,51,46,49,56,54,39,51,46,58,42,58,51,54,49,44,39,56,49,39,51,44,54,42,46,49,54,51,46,39,49,42,61,49,56,46,42,44,44,51,44,46,46,51,54,44,44,39,54,44,54,46,46,42,54,51,44,51,39,56,51,49,58,46,51,39,42,51,51,42,51,54,56,44,63,56,54,44,49,44,42,58,58,44,54,44,51,49,51,56,51,58,46,49,42,49,46,46,46,46,54,51,56,49,61,46,54,54,44,54,54,51,46
49,46,44,46,44,51,46,42,49,39,42,46,44,42,44,61,56,46,42,46,49,44,51,54,54,54,51,46,51,49,58,54,56,56,44,49,44,44,51,46,46,49,54,51,49,44,46,44,46,51,42,49,46,58,46,51,54,44,51,44,54,54,51,51,54,46,46,58,49,49,46,61,54,49,46,56,54,46,46,54,54,49,39,54,54,46,46,42,51,46,46,51,54,44,49,46,58,42,61,51,49,51,39,42,49,42,49,51,39,49,46,46,51,56,51,51,42,49,46,61,39,58,49,46,46,46,46,51,42,51,54,51,44,49,42,56,51,54,46,49,51,56,54,46,46,39,51,49,49,58,49,51,39,42,51,56,42,51,51,46,46,49,56,58,58,44,42,46,54,58,51,54,44,46,49,51,58,49,51,51,49,42,44,44,46,46,42,56,51,49,46,61,46,51,51,42,51,56,44,54
46,46,46,49,39,49,46,46,51,44,49,46,46,42,39,58,49,49,46,49,51,42,56,51,49,54,63,49,46,51,56,56,56,54,51,51,49,39,56,46,46,54,56,49,46,39,49,46,44,49,39,46,46,58,42,49,61,46,46,51,54,54,54,46,54,51,49,61,49,54,46,58,54,58,42,51,63,54,46,51,51,49,49,46,54,46,58,42,54,46,46,61,49,42,49,49,54,44,66,51,58,46,42,44,51,42,58,51,42,58,49,49,54,56,46,49,44,54,51,58,42,56,51,42,49,51,42,51,51,44,46,54,46,46,39,56,51,56,42,51,54,54,51,51,51,49,51,51,51,56,54,54,46,42,56,56,44,46,51,46,44,56,54,49,56,39,42,42,66,54,49,54,49,46,49,58,58,46,51,49,54,44,51,46,54,44,44,54,56,56,51,61,39,51,51,44,51,58,54,51
44,51,46,56,46,51,49,49,51,51,56,46,46,46,51,58,46,49,46,63,54,46,58,58,49,51,56,49,46,51,46,49,54,51,56,49,54,39,51,58,54,58,51,46,51,46,56,54,51,49,49,46,46,54,56,51,56,51,56,49,49,61,56,46,51,56,46,39,54,51,51,66,49,54,46,51,63,56,46,51,54,51,54,44,51,49,49,46,51,54,46,58,44,42,46,51,54,49,63,56,51,44,46,46,54,42,61,46,46,54,54,58,51,49,44,46,46,56,58,54,51,58,54,49,49,54,39,44,54,51,46,46,44,49,46,51,58,51,42,54,51,51,49,54,58,58,51,49,51,58,46,51,49,46,58,51,46,44,46,49,51,58,54,51,56,44,46,46,61,51,46,54,42,49,46,49,54,51,54,46,58,49,51,54,56,44,39,54,56,46,46,58,46,46,49,49,51,54,51,61
39,42,44,56,46,42,44,44,46,44,54,49,39,42,46,46,42,51,42,54,49,46,46,56,44,46,58,44,46,46,39,46,46,44,54,49,51,44,51,54,44,46,46,39,49,46,49,46,49,42,44,46,46,42,44,39,44,44,54,39,46,54,51,42,46,51,39,46,51,42,46,63,39,49,46,39,54,46,39,49,44,46,54,44,42,46,49,46,42,44,46,49,42,42,42,42,42,46,58,49,46,39,44,39,44,42,54,39,42,54,46,51,49,39,39,39,51,49,51,51,63,49,46,44,42,51,42,39,58,44,39,39,39,44,39,44,54,46,42,49,46,42,44,51,58,49,46,58,39,44,42,49,49,44,54,39,39,42,46,46,46,51,46,51,46,42,44,42,56,42,39,46,39,49,44,51,44,44,46,42,58,42,46,61,49,39,39,46,44,44,44,54,46,44,49,51,46,51,46,54
39,46,46,39,39,42,46,44,44,39,51,51,39,46,44,49,49,44,42,46,39,44,42,51,44,39,49,39,51,44,39,46,49,44,42,46,42,44,56,46,39,46,51,39,42,46,46,44,46,44,39,44,46,39,42,39,44,44,49,44,49,46,46,42,39,46,42,42,51,39,46,58,46,46,42,39,46,49,44,49,42,46,46,44,39,39,49,44,39,39,42,49,42,44,44,39,44,42,51,46,54,39,42,39,39,42,56,39,42,49,39,51,51,42,39,44,51,42,44,46,46,44,44,44,42,42,46,44,49,44,39,42,42,39,42,44,46,39,42,51,46,39,44,51,56,39,42,49,42,44,46,44,51,39,54,42,42,39,39,39,39,49,44,51,46,44,42,39,49,42,39,39,39,51,39,39,39,39,39,46,51,39,46,46,42,42,42,42,39,39,44,51,46,49,44,42,42,46,39,42
39,51,44,39,39,39,44,42,42,39,51,42,39,44,46,49,44,46,42,46,39,42,44,49,42,39,49,39,44,46,39,46,51,39,39,42,42,39,49,49,42,44,44,39,44,44,46,39,46,39,39,39,46,42,44,42,44,46,51,39,46,46,44,39,39,46,39,54,54,42,46,61,42,44,44,39,46,42,39,51,39,44,44,51,39,39,44,39,42,39,42,46,39,44,44,39,44,39,54,44,46,39,39,42,39,42,61,39,39,49,39,44,51,39,39,39,49,39,46,51,39,44,39,44,42,42,39,44,46,42,39,39,42,39,46,39,46,39,44,46,42,39,44,51,51,39,39,46,42,46,44,39,49,39,51,39,39,39,39,39,39,46,39,51,46,39,39,46,49,39,39,39,39,49,39,42,39,39,39,42,51,39,44,44,42,42,39,39,42,39,42,44,46,49,39,39,42,49,39,46
39,49,39,46,39,39,44,39,39,39,49,46,42,44,39,46,44,42,39,44,39,39,49,44,44,39,54,39,46,42,39,51,49,44,46,44,39,42,51,49,39,46,49,39,39,42,44,39,46,39,39,46,46,39,44,44,46,42,51,39,46,42,46,39,39,44,42,58,46,39,46,61,39,44,44,39,46,44,39,49,39,46,46,46,39,42,46,42,39,39,44,46,39,44,44,39,39,39,54,42,51,39,39,42,39,39,54,39,42,51,39,46,54,39,39,42,44,42,46,51,46,39,44,44,42,39,42,42,49,39,39,39,44,39,42,39,46,39,42,46,44,39,44,51,49,42,39,46,46,39,46,39,44,39,49,39,39,39,39,44,39,51,39,49,46,42,39,46,49,39,39,39,44,44,39,39,39,39,39,42,51,39,42,49,42,44,39,39,39,44,46,46,49,51,39,42,39,46,42,44
